# This file was exported by Greenbyte at 2022-02-01 13:16:19. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 01
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2016-01-01 00:00:00 - 2017-01-01 00:00:00 (366 days)
#
# Penmanshiel 01 Sum production: 2614804 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category
2016-06-24 16:31:55,2016-06-24 18:45:53,02:13:58,Informational,0,System OK,,System OK (32),Full Performance
2016-06-24 18:45:53,2016-06-24 18:46:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-24 18:45:53,2016-06-24 18:46:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-24 18:46:41,2016-06-24 19:32:30,00:45:49,Informational,0,System OK,,System OK (32),Full Performance
2016-06-24 18:46:41,2016-06-24 19:32:30,00:45:49,Informational,0,System OK,,System OK (32),Full Performance
2016-06-24 19:32:30,2016-06-24 19:33:18,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-24 19:32:30,2016-06-24 19:33:18,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-24 19:33:18,2016-06-25 07:30:40,11:57:22,Informational,0,System OK,,System OK (32),Full Performance
2016-06-24 19:33:18,2016-06-25 07:30:40,11:57:22,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 07:30:40,2016-06-25 07:31:27,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-25 07:30:40,2016-06-25 07:31:27,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-25 07:31:27,2016-06-25 07:36:46,00:05:19,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 07:31:27,2016-06-25 07:36:46,00:05:19,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 07:36:46,2016-06-25 07:48:39,00:11:53,Stop,6200,Cable autounwind,,Operating states  (28),Technical Standby
2016-06-25 07:48:39,2016-06-25 14:28:53,06:40:14,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 07:48:39,2016-06-25 14:28:53,06:40:14,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 14:28:53,2016-06-25 14:29:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-25 14:28:53,2016-06-25 14:29:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-25 14:29:41,2016-06-25 20:15:45,05:46:04,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 14:29:41,2016-06-25 20:15:45,05:46:04,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 20:15:45,2016-06-25 20:16:33,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-25 20:15:45,2016-06-25 20:16:33,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-25 20:16:33,2016-06-26 03:32:04,07:15:31,Informational,0,System OK,,System OK (32),Full Performance
2016-06-25 20:16:33,2016-06-26 03:32:04,07:15:31,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 03:32:04,2016-06-26 03:32:51,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 03:32:04,2016-06-26 03:32:51,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 03:32:51,2016-06-26 07:18:41,03:45:50,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 03:32:51,2016-06-26 07:18:41,03:45:50,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 07:18:41,2016-06-26 07:19:28,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 07:18:41,2016-06-26 07:19:28,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 07:19:28,2016-06-26 07:53:53,00:34:25,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 07:19:28,2016-06-26 07:53:53,00:34:25,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 07:53:53,2016-06-26 07:54:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 07:53:53,2016-06-26 07:54:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 07:54:40,2016-06-26 08:27:53,00:33:13,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 07:54:40,2016-06-26 08:27:53,00:33:13,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 08:27:53,2016-06-26 08:28:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 08:27:53,2016-06-26 08:28:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 08:28:41,2016-06-26 11:20:25,02:51:44,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 08:28:41,2016-06-26 11:20:25,02:51:44,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 11:20:25,2016-06-26 11:21:12,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 11:20:25,2016-06-26 11:21:12,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 11:21:12,2016-06-26 12:03:13,00:42:01,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 11:21:12,2016-06-26 12:03:13,00:42:01,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 12:03:13,2016-06-26 12:04:00,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 12:03:13,2016-06-26 12:04:00,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 12:04:00,2016-06-26 12:20:28,00:16:28,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 12:04:00,2016-06-26 12:20:28,00:16:28,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 12:20:28,2016-06-26 12:21:16,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 12:20:28,2016-06-26 12:21:16,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 12:21:16,2016-06-26 12:29:02,00:07:46,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 12:21:16,2016-06-26 12:29:02,00:07:46,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 12:29:02,2016-06-26 12:29:49,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 12:29:02,2016-06-26 12:29:49,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 12:29:49,2016-06-26 13:21:32,00:51:43,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 12:29:49,2016-06-26 13:21:32,00:51:43,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 13:21:32,2016-06-26 13:23:50,00:02:18,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification
2016-06-26 13:21:32,2016-06-26 13:23:50,00:02:18,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification
2016-06-26 13:23:50,2016-06-26 21:12:11,07:48:21,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 13:23:50,2016-06-26 21:12:11,07:48:21,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 21:12:11,2016-06-26 21:12:58,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 21:12:11,2016-06-26 21:12:58,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-26 21:12:58,2016-06-27 15:05:33,17:52:35,Informational,0,System OK,,System OK (32),Full Performance
2016-06-26 21:12:58,2016-06-27 15:05:33,17:52:35,Informational,0,System OK,,System OK (32),Full Performance
2016-06-27 15:05:33,2016-06-27 16:45:22,01:39:49,Stop,8000,Park master stop,,Remote stop (30),Requested Shutdown
2016-06-27 16:45:22,2016-06-27 23:19:13,06:33:51,Informational,0,System OK,,System OK (32),Full Performance
2016-06-27 16:45:22,2016-06-27 23:19:13,06:33:51,Informational,0,System OK,,System OK (32),Full Performance
2016-06-27 23:19:13,2016-06-27 23:20:01,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-27 23:19:13,2016-06-27 23:20:01,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-27 23:20:01,2016-06-28 03:33:46,04:13:45,Informational,0,System OK,,System OK (32),Full Performance
2016-06-27 23:20:01,2016-06-28 03:33:46,04:13:45,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 03:33:46,2016-06-28 03:34:33,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 03:33:46,2016-06-28 03:34:33,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 03:34:33,2016-06-28 06:21:03,02:46:30,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 03:34:33,2016-06-28 06:21:03,02:46:30,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 06:21:03,2016-06-28 06:21:50,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 06:21:03,2016-06-28 06:21:50,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 06:21:50,2016-06-28 11:04:57,04:43:07,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 06:21:50,2016-06-28 11:04:57,04:43:07,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 11:04:57,2016-06-28 11:05:45,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 11:04:57,2016-06-28 11:05:45,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 11:05:45,2016-06-28 15:11:22,04:05:37,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 11:05:45,2016-06-28 15:11:22,04:05:37,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 15:11:22,2016-06-28 15:12:10,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 15:11:22,2016-06-28 15:12:10,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 15:12:10,2016-06-28 17:03:28,01:51:18,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 15:12:10,2016-06-28 17:03:28,01:51:18,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 17:03:28,2016-06-28 17:04:16,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 17:03:28,2016-06-28 17:04:16,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 17:04:16,2016-06-28 19:39:22,02:35:06,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 17:04:16,2016-06-28 19:39:22,02:35:06,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 19:39:22,2016-06-28 19:40:10,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 19:39:22,2016-06-28 19:40:10,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 19:40:10,2016-06-28 20:17:05,00:36:55,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 19:40:10,2016-06-28 20:17:05,00:36:55,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 20:17:05,2016-06-28 20:17:52,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 20:17:05,2016-06-28 20:17:52,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-28 20:17:52,2016-06-29 00:49:01,04:31:09,Informational,0,System OK,,System OK (32),Full Performance
2016-06-28 20:17:52,2016-06-29 00:49:01,04:31:09,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 00:49:01,2016-06-29 00:49:48,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 00:49:01,2016-06-29 00:49:48,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 00:49:48,2016-06-29 01:39:53,00:50:05,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 00:49:48,2016-06-29 01:39:53,00:50:05,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 01:39:53,2016-06-29 01:40:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 01:39:53,2016-06-29 01:40:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 01:40:40,2016-06-29 03:36:09,01:55:29,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 01:40:40,2016-06-29 03:36:09,01:55:29,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 03:36:09,2016-06-29 03:36:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 03:36:09,2016-06-29 03:36:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 03:36:56,2016-06-29 07:41:18,04:04:22,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 03:36:56,2016-06-29 07:41:18,04:04:22,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 07:41:18,2016-06-29 07:42:06,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 07:41:18,2016-06-29 07:42:06,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 07:42:06,2016-06-29 07:59:49,00:17:43,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 07:42:06,2016-06-29 07:59:49,00:17:43,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 07:59:49,2016-06-29 08:00:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 07:59:49,2016-06-29 08:00:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 08:00:37,2016-06-29 14:23:46,06:23:09,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 08:00:37,2016-06-29 14:23:46,06:23:09,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 14:23:46,2016-06-29 14:24:33,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 14:23:46,2016-06-29 14:24:33,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-06-29 14:24:33,2016-06-30 06:00:00,15:35:27,Informational,0,System OK,,System OK (32),Full Performance
2016-06-29 14:24:33,2016-06-30 06:00:00,15:35:27,Informational,0,System OK,,System OK (32),Full Performance
2016-06-30 06:00:00,2016-06-30 06:02:16,00:02:16,Stop,710,Battery test,,Operating states  (28),Technical Standby
2016-06-30 06:02:16,2016-07-01 23:25:54,41:23:38,Informational,0,System OK,,System OK (32),Full Performance
2016-06-30 06:02:16,2016-07-01 23:25:54,41:23:38,Informational,0,System OK,,System OK (32),Full Performance
2016-07-01 23:25:54,2016-07-01 23:26:41,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-07-01 23:25:54,2016-07-01 23:26:41,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-07-01 23:26:41,2016-07-03 00:05:53,24:39:12,Informational,0,System OK,,System OK (32),Full Performance
2016-07-01 23:26:41,2016-07-03 00:05:53,24:39:12,Informational,0,System OK,,System OK (32),Full Performance
2016-07-03 00:05:53,2016-07-04 14:35:36,38:29:43,Warning,7325,Time sync. failed (SNTP error),,Warnings (27),Full Performance
2016-07-03 00:05:53,2016-07-04 14:35:36,38:29:43,Warning,7325,Time sync. failed (SNTP error),,Warnings (27),Full Performance
2016-07-04 06:24:48,2016-07-04 06:25:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-07-04 06:24:48,2016-07-04 06:25:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-07-04 07:00:30,2016-07-04 07:01:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-07-04 07:00:30,2016-07-04 07:01:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
